year|sex|name|n|prop
1881|F|Elsie|344|0.003479844216276364
1881|F|Maud|328|0.003317990996914673
1881|F|Flora|317|0.0032067169086035102
1881|F|Caroline|316|0.0031966010823934045
1881|F|Etta|316|0.0031966010823934045
1881|F|Mae|314|0.003176369429973193
1881|F|Lulu|313|0.0031662536037630872
1881|F|Lydia|299|0.0030246320368216076
1881|F|Alma|293|0.002963937079560973
1881|F|Susan|292|0.0029538212533508673
1881|F|Lottie|289|0.0029234737747205505
1881|F|Addie|287|0.002903242122300339
1881|F|Mollie|281|0.0028425471650397045
1881|F|Katie|279|0.002822315512619493
1881|F|Ruth|275|0.0027818522077790704
1881|F|Harriet|270|0.0027312730767285417
1881|F|Kate|267|0.002700925598098225
1881|F|Amanda|263|0.002660462293257802
1881|F|Nannie|258|0.002609883162207273
1881|F|Georgia|256|0.002589651509787062
1881|F|Emily|244|0.0024682615952657935
1881|F|Eliza|238|0.002407566638005159
1881|F|Viola|237|0.0023974508117950532
1881|F|Amelia|235|0.0023772191593748417
1881|F|Willie|229|0.0023165242021142077
1881|F|Charlotte|227|0.002296292549693996
1881|F|Rebecca|226|0.0022861767234838904
1881|F|Belle|219|0.0022153659400131506
1881|F|Kathryn|218|0.002205250113803045
1881|F|Jane|216|0.0021850184613828334
1881|F|Olive|211|0.002134439330332305
1881|F|Virginia|210|0.0021243235041221993
1881|F|Irene|206|0.0020838601992817763
1881|F|Hannah|196|0.0019827019371807192
1881|F|Ora|191|0.0019321228061301907
1881|F|Esther|189|0.0019118911537099792
1881|F|Matilda|187|0.001891659501289768
1881|F|Henrietta|181|0.0018309645440291336
1881|F|Theresa|173|0.0017500379343482878
1881|F|Ollie|169|0.001709574629507865
1881|F|Pauline|166|0.001679227150877548
1881|F|Estella|163|0.0016488796722472308
1881|F|Beulah|162|0.001638763846037125
1881|F|Augusta|157|0.0015881847149865965
1881|F|Rachel|157|0.0015881847149865965
1881|F|Mildred|154|0.0015578372363562795
1881|F|Josie|149|0.001507258105305751
1881|F|Sara|147|0.0014870264528855394
1881|F|Amy|145|0.001466794800465328
1881|F|Louisa|142|0.0014364473218350109
1881|F|Luella|141|0.0014263314956249051
1881|F|Leona|138|0.001395984016994588
1881|F|Anne|131|0.001325173233523848
1881|F|Ann|130|0.0013150574073137423
1881|F|Barbara|130|0.0013150574073137423
1881|F|Lola|129|0.0013049415811036366
1881|F|Estelle|127|0.0012847099286834253
1881|F|Lela|125|0.0012644782762632138
1881|F|Millie|124|0.001254362450053108
1881|F|Nina|123|0.0012442466238430023
1881|F|Iva|122|0.0012341307976328967
1881|F|Sophia|122|0.0012341307976328967
1881|F|Maria|120|0.0012138991452126852
1881|F|Ruby|119|0.0012037833190025795
1881|F|Victoria|117|0.0011835516665823682
1881|F|Evelyn|116|0.0011734358403722625
1881|F|Mayme|115|0.0011633200141621567
1881|F|Alta|114|0.001153204187952051
1881|F|Lou|114|0.001153204187952051
1881|F|Janie|113|0.0011430883617419452
1881|F|Betty|112|0.0011329725355318395
1881|F|Delia|111|0.001122856709321734
1881|F|Eleanor|110|0.0011127408831116282
1881|F|Marion|110|0.0011127408831116282
1881|F|Dorothy|109|0.0011026250569015224
1881|F|Ina|108|0.0010925092306914167
1881|F|Celia|107|0.001082393404481311
1881|F|Callie|104|0.001052045925850994
1881|F|Bettie|103|0.0010419300996408881
1881|F|Allie|98|9.913509685903596e-4
1881|F|Inez|95|9.610034899600425e-4
1881|F|Dollie|90|9.104243589095139e-4
1881|F|Ola|90|9.104243589095139e-4
1881|F|Lucinda|88|8.901927064893025e-4
1881|F|Mable|88|8.901927064893025e-4
1881|F|Rena|88|8.901927064893025e-4
1881|F|Beatrice|87|8.800768802791968e-4
1881|F|Harriett|86|8.69961054069091e-4
1881|F|Rosie|85|8.598452278589854e-4
1881|F|Birdie|84|8.497294016488797e-4
1881|F|Eula|84|8.497294016488797e-4
1881|F|Rhoda|84|8.497294016488797e-4
1881|F|Winnie|84|8.497294016488797e-4
1881|F|Christina|82|8.294977492286683e-4
1881|F|Isabelle|82|8.294977492286683e-4
1881|F|Tillie|82|8.294977492286683e-4
1881|F|Abbie|81|8.193819230185625e-4
1881|F|Winifred|81|8.193819230185625e-4
1881|F|Essie|80|8.092660968084569e-4
1881|F|Lora|80|8.092660968084569e-4
1881|F|Sally|79|7.991502705983511e-4
1881|F|Sophie|78|7.890344443882454e-4
1881|F|Eunice|77|7.789186181781397e-4
1881|F|Leila|77|7.789186181781397e-4
1881|F|Isabel|76|7.68802791968034e-4
1881|F|Nell|75|7.586869657579282e-4
1881|F|Lelia|74|7.485711395478226e-4
1881|F|Myra|72|7.283394871276112e-4
1881|F|Nelle|72|7.283394871276112e-4
1881|F|Roxie|72|7.283394871276112e-4
1881|F|Mathilda|69|6.97992008497294e-4
1881|F|Bertie|68|6.878761822871883e-4
1881|F|Katharine|68|6.878761822871883e-4
1881|F|Lenora|68|6.878761822871883e-4
1881|F|Lettie|68|6.878761822871883e-4
1881|F|Christine|67|6.777603560770825e-4
1881|F|Sue|67|6.777603560770825e-4
1881|F|Sylvia|67|6.777603560770825e-4
1881|F|Cornelia|66|6.676445298669769e-4
1881|F|Linnie|65|6.575287036568712e-4
1881|F|Alberta|64|6.474128774467655e-4
1881|F|Hettie|64|6.474128774467655e-4
1881|F|Adelaide|62|6.27181225026554e-4
1881|F|Mina|62|6.27181225026554e-4
1881|F|Helena|61|6.170653988164484e-4
1881|F|Carolyn|60|6.069495726063426e-4
1881|F|Adeline|58|5.867179201861312e-4
1881|F|Genevieve|58|5.867179201861312e-4
1881|F|Johanna|58|5.867179201861312e-4
1881|F|Loretta|58|5.867179201861312e-4
1881|F|Lida|57|5.766020939760255e-4
1881|F|Fanny|55|5.563704415558141e-4
1881|F|Hester|55|5.563704415558141e-4
1881|F|Lilly|55|5.563704415558141e-4
1881|F|Naomi|55|5.563704415558141e-4
1881|F|Lois|53|5.361387891356027e-4
1881|F|Minerva|53|5.361387891356027e-4
1881|F|Mittie|53|5.361387891356027e-4
1881|F|Bess|52|5.26022962925497e-4
1881|F|Claudia|52|5.26022962925497e-4
1881|F|Leah|52|5.26022962925497e-4
1881|F|Lucretia|52|5.26022962925497e-4
1881|F|Marguerite|52|5.26022962925497e-4
1881|F|Cecelia|51|5.159071367153912e-4
1881|F|Elva|51|5.159071367153912e-4
1881|F|Olivia|51|5.159071367153912e-4
1881|F|Gussie|50|5.057913105052856e-4
1881|F|Hazel|50|5.057913105052856e-4
1881|F|Isabella|50|5.057913105052856e-4
1881|F|Cordelia|49|4.956754842951798e-4
1881|F|Rosetta|49|4.956754842951798e-4
1881|F|Wilhelmina|49|4.956754842951798e-4
1881|F|Bernice|48|4.855596580850741e-4
1881|F|Hilda|48|4.855596580850741e-4
1881|F|Lucille|48|4.855596580850741e-4
1881|F|Polly|48|4.855596580850741e-4
1881|F|Vera|48|4.855596580850741e-4
1881|F|Cynthia|47|4.754438318749684e-4
1881|F|Elnora|47|4.754438318749684e-4
1881|F|Francis|47|4.754438318749684e-4
1881|F|Selma|47|4.754438318749684e-4
1881|F|Lily|46|4.6532800566486266e-4
1881|F|Lura|46|4.6532800566486266e-4
1881|F|Phoebe|46|4.6532800566486266e-4
1881|F|Teresa|46|4.6532800566486266e-4
1881|F|Angie|44|4.4509635324465127e-4
1881|F|Hulda|44|4.4509635324465127e-4
1881|F|Jean|44|4.4509635324465127e-4
1881|F|Louella|44|4.4509635324465127e-4
1881|F|Myrtie|44|4.4509635324465127e-4
1881|F|Adele|43|4.349805270345455e-4
1881|F|Jeannette|43|4.349805270345455e-4
1881|F|Lyda|43|4.349805270345455e-4
1881|F|Virgie|43|4.349805270345455e-4
1881|F|Dessie|42|4.248647008244398e-4
1881|F|Lila|42|4.248647008244398e-4
1881|F|Violet|42|4.248647008244398e-4
1881|F|Elma|41|4.1474887461433413e-4
1881|F|Madge|41|4.1474887461433413e-4
1881|F|Regina|41|4.1474887461433413e-4
1881|F|Roberta|41|4.1474887461433413e-4
1881|F|Catharine|40|4.0463304840422843e-4
1881|F|Eugenia|40|4.0463304840422843e-4
1881|F|Gladys|40|4.0463304840422843e-4
1881|F|Malinda|40|4.0463304840422843e-4
1881|F|Mandy|40|4.0463304840422843e-4
1881|F|Melissa|40|4.0463304840422843e-4
1881|F|Cecilia|39|3.945172221941227e-4
1881|F|Goldie|39|3.945172221941227e-4
1881|F|Lee|39|3.945172221941227e-4
1881|F|Lina|39|3.945172221941227e-4
1881|F|Marian|39|3.945172221941227e-4
1881|F|Elvira|38|3.84401395984017e-4
1881|F|Emilie|38|3.84401395984017e-4
1881|F|Ivy|38|3.84401395984017e-4
1881|F|Linda|38|3.84401395984017e-4
1881|F|Nona|38|3.84401395984017e-4
1881|F|Zella|38|3.84401395984017e-4
1881|F|Hallie|36|3.641697435638056e-4
1881|F|Irma|36|3.641697435638056e-4
1881|F|Jeanette|36|3.641697435638056e-4
1881|F|Leola|36|3.641697435638056e-4
1881|F|Lucile|36|3.641697435638056e-4
1881|F|Geneva|35|3.5405391735369985e-4
1881|F|Gertie|35|3.5405391735369985e-4
1881|F|Bridget|34|3.4393809114359415e-4
1881|F|Freda|34|3.4393809114359415e-4
1881|F|Dolly|33|3.3382226493348845e-4
1881|F|Molly|33|3.3382226493348845e-4
1881|F|Georgie|32|3.2370643872338276e-4
1881|F|Lilla|32|3.2370643872338276e-4
1881|F|Margie|32|3.2370643872338276e-4
1881|F|Nola|32|3.2370643872338276e-4
1881|F|Dovie|31|3.13590612513277e-4
1881|F|Letha|31|3.13590612513277e-4
1881|F|Olga|31|3.13590612513277e-4
1881|F|George|30|3.034747863031713e-4
1881|F|Meta|30|3.034747863031713e-4
1881|F|Verna|30|3.034747863031713e-4
1881|F|William|30|3.034747863031713e-4
1881|F|Adah|29|2.933589600930656e-4
1881|F|Alvina|29|2.933589600930656e-4
1881|F|Antoinette|29|2.933589600930656e-4
1881|F|Bell|29|2.933589600930656e-4
1881|F|Janet|29|2.933589600930656e-4
1881|F|Mabelle|29|2.933589600930656e-4
1881|F|Mertie|29|2.933589600930656e-4
1881|F|Cassie|28|2.8324313388295987e-4
1881|F|Erma|28|2.8324313388295987e-4
1881|F|Flossie|28|2.8324313388295987e-4
1881|F|Louie|28|2.8324313388295987e-4
1881|F|Alpha|27|2.7312730767285417e-4
1881|F|Blanch|27|2.7312730767285417e-4
1881|F|Ellie|27|2.7312730767285417e-4
1881|F|Johnnie|27|2.7312730767285417e-4
1881|F|Lona|27|2.7312730767285417e-4
1881|F|Lorena|27|2.7312730767285417e-4
1881|F|Miriam|27|2.7312730767285417e-4
1881|F|Ophelia|27|2.7312730767285417e-4
1881|F|Priscilla|27|2.7312730767285417e-4
1881|F|Sudie|27|2.7312730767285417e-4
1881|F|Zula|27|2.7312730767285417e-4
1881|F|Annette|26|2.630114814627485e-4
1881|F|John|26|2.630114814627485e-4
1881|F|Norma|26|2.630114814627485e-4
1881|F|Rosalie|26|2.630114814627485e-4
1881|F|Vina|26|2.630114814627485e-4
1881|F|Bonnie|25|2.528956552526428e-4
1881|F|Corinne|25|2.528956552526428e-4
1881|F|Elisabeth|25|2.528956552526428e-4
1881|F|Elsa|25|2.528956552526428e-4
1881|F|Frieda|25|2.528956552526428e-4
1881|F|Juanita|25|2.528956552526428e-4
1881|F|Melvina|25|2.528956552526428e-4
1881|F|Tennie|25|2.528956552526428e-4
1881|F|Bella|24|2.4277982904253705e-4
1881|F|Cecile|24|2.4277982904253705e-4
1881|F|Dona|24|2.4277982904253705e-4
1881|F|Frankie|24|2.4277982904253705e-4
1881|F|Gracie|24|2.4277982904253705e-4
1881|F|James|24|2.4277982904253705e-4
1881|F|Kittie|24|2.4277982904253705e-4
1881|F|Leota|24|2.4277982904253705e-4
1881|F|Maudie|24|2.4277982904253705e-4
1881|F|Orpha|24|2.4277982904253705e-4
1881|F|Savannah|24|2.4277982904253705e-4
1881|F|Vinnie|24|2.4277982904253705e-4
1881|F|Vivian|24|2.4277982904253705e-4
1881|F|Anita|23|2.3266400283243133e-4
1881|F|Claire|23|2.3266400283243133e-4
1881|F|Cleo|23|2.3266400283243133e-4
1881|F|Dena|23|2.3266400283243133e-4
1881|F|Eda|23|2.3266400283243133e-4
1881|F|Leonora|23|2.3266400283243133e-4
1881|F|Leora|23|2.3266400283243133e-4
1881|F|Liza|23|2.3266400283243133e-4
1881|F|Almeda|22|2.2254817662232564e-4
1881|F|Artie|22|2.2254817662232564e-4
1881|F|Charity|22|2.2254817662232564e-4
1881|F|Elise|22|2.2254817662232564e-4
1881|F|Georgianna|22|2.2254817662232564e-4
1881|F|Harriette|22|2.2254817662232564e-4
1881|F|Isabell|22|2.2254817662232564e-4
1881|F|Jimmie|22|2.2254817662232564e-4
1881|F|Julie|22|2.2254817662232564e-4
1881|F|Kitty|22|2.2254817662232564e-4
1881|F|Margret|22|2.2254817662232564e-4
1881|F|Nan|22|2.2254817662232564e-4
1881|F|Pearlie|22|2.2254817662232564e-4
1881|F|Zoe|22|2.2254817662232564e-4
1881|F|Adelia|21|2.124323504122199e-4
1881|F|Angeline|21|2.124323504122199e-4
1881|F|Dorothea|21|2.124323504122199e-4
1881|F|Ernestine|21|2.124323504122199e-4
1881|F|Joanna|21|2.124323504122199e-4
1881|F|Lennie|21|2.124323504122199e-4
1881|F|Leta|21|2.124323504122199e-4
1881|F|Lue|21|2.124323504122199e-4
1881|F|Marietta|21|2.124323504122199e-4
1881|F|Ona|21|2.124323504122199e-4
1881|F|Pearle|21|2.124323504122199e-4
1881|F|Rilla|21|2.124323504122199e-4
1881|F|Susanna|21|2.124323504122199e-4
1881|F|Zora|21|2.124323504122199e-4
1881|F|Adda|20|2.0231652420211422e-4
1881|F|Clare|20|2.0231652420211422e-4
1881|F|Georgiana|20|2.0231652420211422e-4
1881|F|Helene|20|2.0231652420211422e-4
1881|F|Ila|20|2.0231652420211422e-4
1881|F|Libbie|20|2.0231652420211422e-4
1881|F|Magdalena|20|2.0231652420211422e-4
1881|F|Phebe|20|2.0231652420211422e-4
1881|F|Rita|20|2.0231652420211422e-4
1881|F|Vesta|20|2.0231652420211422e-4
1881|F|Edythe|19|1.922006979920085e-4
1881|F|Kathrine|19|1.922006979920085e-4
1881|F|Letitia|19|1.922006979920085e-4
1881|F|Nella|19|1.922006979920085e-4
1881|F|Octavia|19|1.922006979920085e-4
1881|F|Oma|19|1.922006979920085e-4
1881|F|Tena|19|1.922006979920085e-4
1881|F|Tina|19|1.922006979920085e-4
1881|F|Velma|19|1.922006979920085e-4
1881|F|Adaline|18|1.820848717819028e-4
1881|F|Ava|18|1.820848717819028e-4
1881|F|Cathrine|18|1.820848717819028e-4
1881|F|Emmie|18|1.820848717819028e-4
1881|F|Ettie|18|1.820848717819028e-4
1881|F|Evie|18|1.820848717819028e-4
1881|F|Fay|18|1.820848717819028e-4
1881|F|Iona|18|1.820848717819028e-4
1881|F|Lavina|18|1.820848717819028e-4
1881|F|Lessie|18|1.820848717819028e-4
1881|F|Luna|18|1.820848717819028e-4
1881|F|Matie|18|1.820848717819028e-4
1881|F|Charles|17|1.7196904557179707e-4
1881|F|Clyde|17|1.7196904557179707e-4
1881|F|Elmira|17|1.7196904557179707e-4
1881|F|Floy|17|1.7196904557179707e-4
1881|F|Hanna|17|1.7196904557179707e-4
1881|F|Hilma|17|1.7196904557179707e-4
1881|F|Isa|17|1.7196904557179707e-4
1881|F|Mellie|17|1.7196904557179707e-4
1881|F|Missouri|17|1.7196904557179707e-4
1881|F|Pinkie|17|1.7196904557179707e-4
1881|F|Reba|17|1.7196904557179707e-4
1881|F|Retta|17|1.7196904557179707e-4
1881|F|Zelma|17|1.7196904557179707e-4
1881|F|Adella|16|1.6185321936169138e-4
1881|F|Alida|16|1.6185321936169138e-4
1881|F|Cecil|16|1.6185321936169138e-4
1881|F|Eugenie|16|1.6185321936169138e-4
1881|F|India|16|1.6185321936169138e-4
1881|F|June|16|1.6185321936169138e-4
1881|F|Katheryn|16|1.6185321936169138e-4
1881|F|Lilian|16|1.6185321936169138e-4
1881|F|Lotta|16|1.6185321936169138e-4
1881|F|Lucia|16|1.6185321936169138e-4
1881|F|Lutie|16|1.6185321936169138e-4
1881|F|Malissa|16|1.6185321936169138e-4
1881|F|Maybelle|16|1.6185321936169138e-4
1881|F|Sidney|16|1.6185321936169138e-4
1881|F|Sophronia|16|1.6185321936169138e-4
1881|F|Tilda|16|1.6185321936169138e-4
1881|F|Albina|15|1.5173739315158566e-4
1881|F|Arvilla|15|1.5173739315158566e-4
1881|F|Aurelia|15|1.5173739315158566e-4
1881|F|Donna|15|1.5173739315158566e-4
1881|F|Inga|15|1.5173739315158566e-4
1881|F|Jenny|15|1.5173739315158566e-4
1881|F|Lauretta|15|1.5173739315158566e-4
1881|F|Marjorie|15|1.5173739315158566e-4
1881|F|Neva|15|1.5173739315158566e-4
1881|F|Odessa|15|1.5173739315158566e-4
1881|F|Pattie|15|1.5173739315158566e-4
1881|F|Queen|15|1.5173739315158566e-4
1881|F|Veronica|15|1.5173739315158566e-4
1881|F|Adell|14|1.4162156694147993e-4
1881|F|Berta|14|1.4162156694147993e-4
1881|F|Celeste|14|1.4162156694147993e-4
1881|F|Chloe|14|1.4162156694147993e-4
1881|F|Constance|14|1.4162156694147993e-4
1881|F|Deborah|14|1.4162156694147993e-4
1881|F|Docia|14|1.4162156694147993e-4
1881|F|Donnie|14|1.4162156694147993e-4
1881|F|Eloise|14|1.4162156694147993e-4
1881|F|Hortense|14|1.4162156694147993e-4
1881|F|Imogene|14|1.4162156694147993e-4
1881|F|Iola|14|1.4162156694147993e-4
1881|F|Lavinia|14|1.4162156694147993e-4
1881|F|Loula|14|1.4162156694147993e-4
1881|F|Madeline|14|1.4162156694147993e-4
1881|F|Magdalene|14|1.4162156694147993e-4
1881|F|Mame|14|1.4162156694147993e-4
1881|F|Manda|14|1.4162156694147993e-4
1881|F|Mazie|14|1.4162156694147993e-4
1881|F|Mona|14|1.4162156694147993e-4
1881|F|Opal|14|1.4162156694147993e-4
1881|F|Una|14|1.4162156694147993e-4
1881|F|Vida|14|1.4162156694147993e-4
1881|F|Alva|13|1.3150574073137424e-4
1881|F|Annabelle|13|1.3150574073137424e-4
1881|F|Antonia|13|1.3150574073137424e-4
1881|F|Betsy|13|1.3150574073137424e-4
1881|F|Florida|13|1.3150574073137424e-4
1881|F|Henry|13|1.3150574073137424e-4
1881|F|Idella|13|1.3150574073137424e-4
1881|F|Kathleen|13|1.3150574073137424e-4
1881|F|Lenna|13|1.3150574073137424e-4
1881|F|Ludie|13|1.3150574073137424e-4
1881|F|Mahala|13|1.3150574073137424e-4
1881|F|Malvina|13|1.3150574073137424e-4
1881|F|Marcia|13|1.3150574073137424e-4
1881|F|Mariah|13|1.3150574073137424e-4
1881|F|Myrta|13|1.3150574073137424e-4
1881|F|Norah|13|1.3150574073137424e-4
1881|F|Paralee|13|1.3150574073137424e-4
1881|F|Serena|13|1.3150574073137424e-4
1881|F|Sina|13|1.3150574073137424e-4
1881|F|Tressie|13|1.3150574073137424e-4
1881|F|Vernie|13|1.3150574073137424e-4
1881|F|Camille|12|1.2138991452126853e-4
1881|F|Connie|12|1.2138991452126853e-4
1881|F|Dell|12|1.2138991452126853e-4
1881|F|Faye|12|1.2138991452126853e-4
1881|F|Magnolia|12|1.2138991452126853e-4
1881|F|Minta|12|1.2138991452126853e-4
1881|F|Natalie|12|1.2138991452126853e-4
1881|F|Patsy|12|1.2138991452126853e-4
1881|F|Permelia|12|1.2138991452126853e-4
1881|F|Rosella|12|1.2138991452126853e-4
1881|F|Samantha|12|1.2138991452126853e-4
1881|F|Tessie|12|1.2138991452126853e-4
1881|F|Aimee|11|1.1127408831116282e-4
1881|F|Alda|11|1.1127408831116282e-4
1881|F|Aline|11|1.1127408831116282e-4
1881|F|Altha|11|1.1127408831116282e-4
1881|F|Amalia|11|1.1127408831116282e-4
1881|F|America|11|1.1127408831116282e-4
1881|F|Anastasia|11|1.1127408831116282e-4
1881|F|Annetta|11|1.1127408831116282e-4
1881|F|Audrey|11|1.1127408831116282e-4
1881|F|Camilla|11|1.1127408831116282e-4
1881|F|Celina|11|1.1127408831116282e-4
1881|F|Christena|11|1.1127408831116282e-4
1881|F|Cordie|11|1.1127408831116282e-4
1881|F|Easter|11|1.1127408831116282e-4
1881|F|Eddie|11|1.1127408831116282e-4
1881|F|Ethelyn|11|1.1127408831116282e-4
1881|F|Geraldine|11|1.1127408831116282e-4
1881|F|Jeanne|11|1.1127408831116282e-4
1881|F|Kattie|11|1.1127408831116282e-4
1881|F|Leatha|11|1.1127408831116282e-4
1881|F|Leslie|11|1.1127408831116282e-4
1881|F|Lonie|11|1.1127408831116282e-4
1881|F|Lovina|11|1.1127408831116282e-4
1881|F|Mathilde|11|1.1127408831116282e-4
1881|F|Melinda|11|1.1127408831116282e-4
1881|F|Mettie|11|1.1127408831116282e-4
1881|F|Muriel|11|1.1127408831116282e-4
1881|F|Ocie|11|1.1127408831116282e-4
1881|F|Ottilie|11|1.1127408831116282e-4
1881|F|Philomena|11|1.1127408831116282e-4
1881|F|Ray|11|1.1127408831116282e-4
1881|F|Sena|11|1.1127408831116282e-4
1881|F|Thomas|11|1.1127408831116282e-4
1881|F|Walter|11|1.1127408831116282e-4
1881|F|Winona|11|1.1127408831116282e-4
1881|F|Zadie|11|1.1127408831116282e-4
1881|F|Agatha|10|1.0115826210105711e-4
1881|F|Almira|10|1.0115826210105711e-4
1881|F|Arrie|10|1.0115826210105711e-4
1881|F|Aura|10|1.0115826210105711e-4
1881|F|Carol|10|1.0115826210105711e-4
1881|F|Carolina|10|1.0115826210105711e-4
1881|F|Daisie|10|1.0115826210105711e-4
1881|F|Delilah|10|1.0115826210105711e-4
1881|F|Dixie|10|1.0115826210105711e-4
1881|F|Dolores|10|1.0115826210105711e-4
1881|F|Doris|10|1.0115826210105711e-4
1881|F|Elta|10|1.0115826210105711e-4
1881|F|Emelia|10|1.0115826210105711e-4
1881|F|Eve|10|1.0115826210105711e-4
1881|F|Eveline|10|1.0115826210105711e-4
1881|F|Fern|10|1.0115826210105711e-4
1881|F|Glenna|10|1.0115826210105711e-4
1881|F|Grayce|10|1.0115826210105711e-4
1881|F|Huldah|10|1.0115826210105711e-4
1881|F|Ione|10|1.0115826210105711e-4
1881|F|Joe|10|1.0115826210105711e-4
1881|F|Joseph|10|1.0115826210105711e-4
1881|F|Judith|10|1.0115826210105711e-4
1881|F|Lelah|10|1.0115826210105711e-4
1881|F|Lenore|10|1.0115826210105711e-4
1881|F|Leone|10|1.0115826210105711e-4
1881|F|Lucie|10|1.0115826210105711e-4
1881|F|Mammie|10|1.0115826210105711e-4
1881|F|Marcella|10|1.0115826210105711e-4
1881|F|Maye|10|1.0115826210105711e-4
1881|F|Metta|10|1.0115826210105711e-4
1881|F|Minna|10|1.0115826210105711e-4
1881|F|Mintie|10|1.0115826210105711e-4
1881|F|Monica|10|1.0115826210105711e-4
1881|F|Nanie|10|1.0115826210105711e-4
1881|F|Petra|10|1.0115826210105711e-4
1881|F|Rella|10|1.0115826210105711e-4
1881|F|Rosalia|10|1.0115826210105711e-4
1881|F|Vada|10|1.0115826210105711e-4
1881|F|Vallie|10|1.0115826210105711e-4
1881|F|Willa|10|1.0115826210105711e-4
1881|F|Wilma|10|1.0115826210105711e-4
1881|F|Zola|10|1.0115826210105711e-4
1881|F|Amie|9|9.10424358909514e-5
1881|F|Ana|9|9.10424358909514e-5
1881|F|Angela|9|9.10424358909514e-5
1881|F|Becky|9|9.10424358909514e-5
1881|F|Bennie|9|9.10424358909514e-5
1881|F|Claude|9|9.10424358909514e-5
1881|F|Corrie|9|9.10424358909514e-5
1881|F|Corrine|9|9.10424358909514e-5
1881|F|Delphine|9|9.10424358909514e-5
1881|F|Doshia|9|9.10424358909514e-5
1881|F|Elvie|9|9.10424358909514e-5
1881|F|Elvina|9|9.10424358909514e-5
1881|F|Era|9|9.10424358909514e-5
1881|F|Evelina|9|9.10424358909514e-5
1881|F|Frank|9|9.10424358909514e-5
1881|F|Fred|9|9.10424358909514e-5
1881|F|Frona|9|9.10424358909514e-5
1881|F|Genie|9|9.10424358909514e-5
1881|F|Glennie|9|9.10424358909514e-5
1881|F|Honora|9|9.10424358909514e-5
1881|F|Janette|9|9.10424358909514e-5
1881|F|Jannie|9|9.10424358909514e-5
1881|F|Juliet|9|9.10424358909514e-5
1881|F|Juliette|9|9.10424358909514e-5
1881|F|Kizzie|9|9.10424358909514e-5
1881|F|Lovie|9|9.10424358909514e-5
1881|F|Mallie|9|9.10424358909514e-5
1881|F|Mannie|9|9.10424358909514e-5
1881|F|Margaretta|9|9.10424358909514e-5
1881|F|Mercy|9|9.10424358909514e-5
1881|F|Miranda|9|9.10424358909514e-5
1881|F|Nana|9|9.10424358909514e-5
1881|F|Oda|9|9.10424358909514e-5
1881|F|Osa|9|9.10424358909514e-5
1881|F|Paula|9|9.10424358909514e-5
1881|F|Prudence|9|9.10424358909514e-5
1881|F|Robert|9|9.10424358909514e-5
1881|F|Selina|9|9.10424358909514e-5
1881|F|Sibyl|9|9.10424358909514e-5
1881|F|Zilpah|9|9.10424358909514e-5
1881|F|Zona|9|9.10424358909514e-5
1881|F|Abigail|8|8.092660968084569e-5
1881|F|Almedia|8|8.092660968084569e-5
1881|F|Althea|8|8.092660968084569e-5
1881|F|Angelina|8|8.092660968084569e-5
1881|F|Anner|8|8.092660968084569e-5
1881|F|Ara|8|8.092660968084569e-5
1881|F|Berdie|8|8.092660968084569e-5
1881|F|Beryl|8|8.092660968084569e-5
1881|F|Besse|8|8.092660968084569e-5
1881|F|Byrdie|8|8.092660968084569e-5
1881|F|Calla|8|8.092660968084569e-5
1881|F|Carlotta|8|8.092660968084569e-5
1881|F|Claribel|8|8.092660968084569e-5
1881|F|Clarice|8|8.092660968084569e-5
1881|F|Clemmie|8|8.092660968084569e-5
1881|F|Clifford|8|8.092660968084569e-5
1881|F|Coral|8|8.092660968084569e-5
1881|F|Dillie|8|8.092660968084569e-5
1881|F|Edwina|8|8.092660968084569e-5
1881|F|Elinor|8|8.092660968084569e-5
1881|F|Elizebeth|8|8.092660968084569e-5
1881|F|Emmer|8|8.092660968084569e-5
1881|F|Esta|8|8.092660968084569e-5
1881|F|Exie|8|8.092660968084569e-5
1881|F|Felicia|8|8.092660968084569e-5
1881|F|Ira|8|8.092660968084569e-5
